Event	ID	Name			Wwise Object Path	Notes
	1381150	Wood_Footstep_Stop			\Default Work Unit\Wood_Footstep_Stop	
	362869116	Retrieve_Rope			\Default Work Unit\Retrieve_Rope	
	525424570	Mop_Woosh			\Default Work Unit\Mop_Woosh	
	560187437	Toilet_Push			\Default Work Unit\Toilet_Push	
	657744959	Lamp			\Default Work Unit\Lamp	
	745179803	Throw			\Default Work Unit\Throw	
	758863303	Money			\Default Work Unit\Money	
	790135102	Light_Switch			\Default Work Unit\Light_Switch	
	836873265	Object_Cleaned			\Default Work Unit\Object_Cleaned	
	1082004779	Mop			\Default Work Unit\Mop	
	1154053212	Gun_Collision			\Default Work Unit\Gun_Collision	
	1165214467	Sponge			\Default Work Unit\Sponge	
	1219063113	Grab_Drop			\Default Work Unit\Grab_Drop	
	1357891606	Fire_Cart			\Default Work Unit\Fire_Cart	
	1430150536	Water_Flow_Stop			\Default Work Unit\Water_Flow_Stop	
	1431659638	Bathroom_Door			\Default Work Unit\Bathroom_Door	
	1523901220	Wood_Footstep_Play			\Default Work Unit\Wood_Footstep_Play	
	1673104519	Open_Notebook			\Default Work Unit\Open_Notebook	
	1692852178	Bucket_Collision			\Default Work Unit\Bucket_Collision	
	1966534225	Knife_Collision			\Default Work Unit\Knife_Collision	
	2037208526	Cart_Open			\Default Work Unit\Cart_Open	
	2110685349	Urinal_Push			\Default Work Unit\Urinal_Push	
	2179797042	Sponge_Woosh			\Default Work Unit\Sponge_Woosh	
	2186617010	Retrieve_Documents			\Default Work Unit\Retrieve_Documents	
	2188449690	Game_Click			\Default Work Unit\Game_Click	
	2239924753	Weapon_Swap			\Default Work Unit\Weapon_Swap	
	2533397739	Bar_Door			\Default Work Unit\Bar_Door	
	2616152363	Body_Parts_Collision			\Default Work Unit\Body_Parts_Collision	
	2629743283	Trash_Bag_Collision			\Default Work Unit\Trash_Bag_Collision	
	2786157920	Retrieve_Clothes			\Default Work Unit\Retrieve_Clothes	
	2790747934	Water_Drop			\Default Work Unit\Water_Drop	
	2864239532	Water_Tap			\Default Work Unit\Water_Tap	
	2869063429	Water_Flow			\Default Work Unit\Water_Flow	
	2997531735	Machete_Collision			\Default Work Unit\Machete_Collision	
	3141789928	Cubicle_Bathroom_Door			\Default Work Unit\Cubicle_Bathroom_Door	
	3176396303	Pool_Stick_Collision			\Default Work Unit\Pool_Stick_Collision	
	3514483227	Bottle_Drop			\Default Work Unit\Bottle_Drop	
	3569692999	Bottle_Breaking			\Default Work Unit\Bottle_Breaking	
	3695522715	Mouse_Click			\Default Work Unit\Mouse_Click	
	3697444650	Cart_Close			\Default Work Unit\Cart_Close	
	3752733365	Wash_Tool			\Default Work Unit\Wash_Tool	
	3830648271	Billiard_Ball_Collision			\Default Work Unit\Billiard_Ball_Collision	
	4085905093	Close_Notebook			\Default Work Unit\Close_Notebook	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	1662537	Throw	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Throw_7B6B57BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Throw		49488
	48240237	Money	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Money_5C80BC33.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Money		93896
	75652571	Gun Collision	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Gun Collision_83162486.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Gun Collision		33790
	139344711	Sponge Woosh	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Sponge Woosh_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Sponge Woosh		8476
	146996785	Bottle Drop	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Bottle Drop_E8BD70C4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Bottle Drop		37870
	162453724	Machete Collision	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Machete Collision_08A6F70B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Machete Collision		55248
	163807742	Mop Woosh	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Mop Woosh_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Mop Woosh		12378
	208633118	Wash Bubbles	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Wash Bubbles_29E8B72E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Wash Bubbles		141216
	233327524	FootS Wood 7	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\FootS Wood 7_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Footsteps\Wood Foosteps\FootS Wood 7		44128
	296468143	Cart Open	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Cart Open_61AFE191.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game Interactions\Cart Open		88296
	307614010	Mouse Click	C:\Users\Nico\Desktop\Tesis\Crimson-Cleaner\Crimson-Cleaner_WwiseProject\.cache\Mac\SFX\Mouse Click_5FEEB765.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Mouse Click		21264
